WKT,f_code,acc,exs,soc
"LINESTRING (133.251297002152 34.2293319659847,133.261306763356 34.2299346886569,133.263107285256 34.2322006291893,133.261505122208 34.2340011673922,133.259399407762 34.2338676456533,133.258804314903 34.2353324883587,133.256500241606 34.2314681996851,133.252197271253 34.2313346942493,133.249694822801 34.2314681996851,133.251297002152 34.2293319659847)",BA010,"1","1",JPN
"LINESTRING (134.621795659708 34.1857986458513,134.624999985804 34.1870002762889,134.627197274316 34.2088012786685,134.63459778598 34.2218666172083,134.636795041886 34.2253990089882,134.637603769527 34.2303314226636,134.642303457583 34.2372665319974,134.642105115034 34.2394676191138,134.63569639763 34.2356681838562,134.636398324182 34.235000607768,134.636596666731 34.2336006021756,134.628509520749 34.2318000802758,134.62609863006 34.2323989880411,134.624908444343 34.2322006291893,134.621795659708 34.2310676670746,134.618194583302 34.2309989824487,134.615997311092 34.2315330367981,134.61650086249 34.2300643954889,134.616195686247 34.2284660310447,134.613998414038 34.2253990089882,134.613800055186 34.2211341877041,134.616699221342 34.2181320190637,134.617904666686 34.2190017689106,134.621200566849 34.2179336602119,134.621795659708 34.2185325679772,134.623901374153 34.2176666330372,134.621795659708 34.2119331378379,134.619598387498 34.2106666539843,134.616806038733 34.2111320563139,134.610397337632 34.2052688705855,134.603698736218 34.2085342351908,134.608093264334 34.2119331378379,134.609695427382 34.2103347733937,134.607604988867 34.2087326103456,134.612594609841 34.2094650235468,134.614303573977 34.2111320563139,134.613494878943 34.2146644643968,134.607894889179 34.215267187069,134.602706909353 34.210998534575,134.6002044609 34.2099342244801,134.600006102048 34.2094001701308,134.598693839313 34.2094001701308,134.598800673007 34.2084655668679,134.595001221446 34.2084655668679,134.589996340845 34.2116661106632,134.587600709783 34.2070007241626,134.591995237899 34.2005348157621,134.601394646617 34.1973342882698,134.60319518482 34.1977996905993,134.611404424124 34.1947326685429,134.618194583302 34.1916656464865,134.621795659708 34.1857986458513)",BA010,"1","1",JPN
"LINESTRING (133.110198972474 34.1910018853051,133.114898676833 34.1948013368657,133.121795653402 34.1940651087577,133.125900264903 34.1953315600052,133.124694819558 34.1993332016275,133.121795653402 34.2001991202645,133.121795653402 34.2019996584674,133.121795653402 34.2029991151463,133.119598381192 34.2028655934075,133.116500856184 34.2047996533492,133.11779784299 34.2053985611145,133.121795653402 34.2071990993174,133.122299188497 34.2072677676403,133.132507324856 34.2127342193619,133.136398317877 34.2116661106632,133.13670349412 34.210067746219,133.137603763221 34.2135315022821,133.138504032323 34.2177314864532,133.139099125181 34.221332562859,133.132995600323 34.2142677303901,133.126602175152 34.216999056949,133.124694819558 34.216068268593,133.12260436474 34.2183990462384,133.121795653402 34.216934203533,133.118408195475 34.2159347468541,133.117492666747 34.2176017796212,133.115402228231 34.2180671656477,133.114105225123 34.217800138473,133.108306876508 34.2218017637923,133.106597912372 34.2211341877041,133.109100344521 34.2277336178435,133.106201162062 34.2318000802758,133.108093258029 34.2336006021756,133.110702507569 34.2342681945668,133.10820007542 34.2391319236163,133.106597912372 34.2414016627525,133.103103637054 34.2370681894486,133.100906364844 34.2354011403785,133.095794666851 34.2364654504734,133.09489439775 34.2386016841738,133.086502075524 34.2342681945668,133.084594736233 34.2312660096234,133.083206175361 34.2316665585369,133.077102666806 34.2296676614822,133.071807869589 34.2320671074504,133.068908687129 34.2363319450376,133.062698361183 34.234134672828,133.058700567074 34.2263984656671,133.063308713669 34.2219314543213,133.066497796441 34.2187347417359,133.062500002331 34.2157325730955,133.06010437127 34.2156677196795,133.056106560857 34.2145347575648,133.054107663803 34.2115325889244,133.056808471107 34.2082672080161,133.06010437127 34.2065315232292,133.063400271433 34.2080001808414,133.06719970669 34.2082672080161,133.070495606853 34.2095336918696,133.071609494434 34.2070007241626,133.073699949252 34.2022667019451,133.075698846307 34.2014656041181,133.07899474647 34.1938018801869,133.082702623964 34.1931343040987,133.089202882829 34.1996650659152,133.095794666851 34.2046661316103,133.101699832858 34.2017326312928,133.099502560648 34.1986656092363,133.10339355367 34.1994667070634,133.10339355367 34.1973991416858,133.106094360974 34.193733211864,133.110198972474 34.1910018853051)",BA010,"1","1",JPN
"LINESTRING (132.357193002077 34.2361335698827,132.355804441205 34.2407989563834,132.353500367908 34.241867065082,132.353805544151 34.2379341080856,132.357193002077 34.2361335698827)",BA010,"1","1",JPN
"LINESTRING (139.12899779883 34.1850662163471,139.132705676324 34.1857986458513,139.133697503189 34.1862678467847,139.137405396986 34.1856002706965,139.138595582703 34.1854667652606,139.141403207398 34.1870689446117,139.142700194203 34.1861991947648,139.143905639548 34.1879348632487,139.145996094366 34.1879997329677,139.147994991421 34.1966018587656,139.152496336928 34.1930656520789,139.153396606029 34.1943321359324,139.156005871873 34.1954688966509,139.154907227617 34.1987342938622,139.153900157427 34.2018012996156,139.161407470179 34.2060012837867,139.168899539606 34.2083320614321,139.17160034691 34.2046012944974,139.175399782168 34.2050018271078,139.174407955302 34.2103996268097,139.174194336823 34.2151336653301,139.175003048161 34.2168655352102,139.172302240857 34.2204666116159,139.1694030747 34.2319984391276,139.154998769077 34.2395324725298,139.151794442981 34.2395324725298,139.146606446852 34.2415313695845,139.141601549947 34.2434654295263,139.136901861891 34.2407341029673,139.135803217635 34.2370681894486,139.134902948533 34.2337989773305,139.136306752729 34.2249336229617,139.132400516384 34.2235984707854,139.128402705971 34.2220001226442,139.12980652647 34.2200660790054,139.13380432058 34.216934203533,139.130401619329 34.215332040485,139.133102426633 34.2035331694956,139.131393429891 34.2013320823792,139.129898067931 34.2012672452663,139.121795646018 34.1990661744529,139.119995124118 34.1921348474198,139.12019348297 34.1914672876347,139.120407101449 34.1899337766064,139.120407101449 34.1897316028478,139.121795646018 34.1885337873171,139.123397825369 34.1886672927529,139.125106805808 34.1890678416664,139.126602167768 34.1870002762889,139.128402705971 34.1854019281477,139.12899779883 34.1850662163471)",BA010,"1","1",JPN
"LINESTRING (133.152099610305 34.2328643740676,133.159301746814 34.2340011673922,133.162796022131 34.2332000695651,133.166900633632 34.235000607768,133.171600354294 34.2415313695845,133.16600036453 34.245464310278,133.162994380983 34.2459983809303,133.156692513576 34.2451324459903,133.15040587319 34.2413330107327,133.152099610305 34.2328643740676)",BA010,"1","1",JPN
"LINESTRING (130.104400627551 34.239398950791,130.112396248376 34.2483329734825,130.110397335018 34.2492675767454,130.104095451308 34.2491989247256,130.102401730496 34.2493324301614,130.102294913105 34.2486686689801,130.09800720238 34.2434654295263,130.099105830333 34.2409324618192,130.102798464503 34.2400665268792,130.104400627551 34.239398950791)",BA010,"1","1",JPN
"LINESTRING (136.548202507075 34.2421989456727,136.550903314379 34.2427330000221,136.552307134878 34.2434005761103,136.555206301035 34.2433319077874,136.554992666252 34.2447319133798,136.553894038299 34.2467346253413,136.553298945441 34.2477340657172,136.551498407238 34.2476005602814,136.54989624419 34.2493324301614,136.547500613128 34.2474670385425,136.546997061731 34.2446670599638,136.548202507075 34.2421989456727)",BA010,"1","1",JPN
"LINESTRING (132.949096680016 34.2419319184981,132.952194221327 34.2432670543714,132.956695566835 34.2433319077874,132.95350646776 34.2479324408721,132.952194221327 34.2476654136974,132.948898321165 34.2495994573361,132.949096680016 34.2459983809303,132.94540406215 34.2439994838756,132.943099972549 34.2424659728474,132.949096680016 34.2419319184981)",BA010,"1","1",JPN
"LINESTRING (134.591400145041 34.2144012358259,134.595703131696 34.2179985136279,134.597702028751 34.2211990411201,134.598907474095 34.2199325572666,134.599899284657 34.2248687695457,134.609100334524 34.2336654718947,134.609008793063 34.2293319659847,134.613098144936 34.2323341509281,134.615097041991 34.2319984391276,134.617706307834 34.2373313854134,134.615295417146 34.2389335647645,134.615600593389 34.2428016683449,134.617095955349 34.2441329893114,134.615203843079 34.2472000113679,134.612396234686 34.2504005388601,134.611007690118 34.2503356854441,134.604400630165 34.2514686638618,134.598098746454 34.2450675925743,134.592803949237 34.2412681573167,134.587493908695 34.2300643954889,134.591094968798 34.2266006557288,134.593093882156 34.2227325521484,134.591094968798 34.2226676987323,134.589996340845 34.2222671498188,134.589401247986 34.2176017796212,134.591400145041 34.2144012358259)",BA010,"1","1",JPN
"LINESTRING (132.865010150403 34.2531815244198,132.865315196222 34.253290004719,132.865376218428 34.2536831846672,132.865383000485 34.2540763483124,132.864942362443 34.2543271865876,132.864427170689 34.2538051964735,132.864626475116 34.253422858034,132.865010150403 34.2531815244198)",BA010,"1","1",JPN
"LINESTRING (132.861206052482 34.251399995539,132.861099235091 34.2532005337419,132.861099235091 34.2546653764472,132.859893789746 34.2532005337419,132.861206052482 34.251399995539)",BA010,"1","1",JPN
"LINESTRING (133.180694570466 34.2269325200165,133.186904912715 34.2291984442458,133.191101065677 34.2347335805933,133.188995367534 34.2387313910058,133.192306511021 34.2450675925743,133.196105962582 34.2466011036025,133.196304321434 34.2532005337419,133.197204590535 34.2542648275337,133.191101065677 34.2567329418248,133.189804078872 34.2569313006766,133.187500005574 34.2532005337419,133.184005730256 34.2497329790749,133.182998660067 34.2424011194314,133.180206294999 34.2377357492338,133.180908205248 34.234134672828,133.181304922952 34.2310676670746,133.180007936147 34.2311325041876,133.17630004235 34.2308006398999,133.180694570466 34.2269325200165)",BA010,"1","1",JPN
"LINESTRING (132.778594962537 34.2575340396518,132.776092530388 34.2596664421424,132.773101806468 34.2607345671441,132.772796630225 34.2607345671441,132.778594962537 34.2575340396518)",BA010,"1","1",JPN
"LINESTRING (132.784194952301 34.2560653657366,132.786804201841 34.2563323929113,132.786300650443 34.259067534377,132.786193849355 34.2601318281689,132.781906122327 34.2620010346946,132.78109741099 34.256534582973,132.784194952301 34.2560653657366)",BA010,"1","1",JPN
"LINESTRING (132.770294181772 34.26433181234,132.771896361123 34.2645988395147,132.774398793273 34.2653999373417,132.774703985819 34.2682685842433,132.773193347929 34.2682685842433,132.770294181772 34.26433181234)",BA010,"1","1",JPN
"LINESTRING (136.840499885398 34.2671318072217,136.837509161478 34.2671318072217,136.838104254336 34.2676658615711,136.837600702938 34.2691993725993,136.838195795797 34.2690009974444,136.840499885398 34.2671318072217)",BA010,"1","1",JPN
"LINESTRING (132.875198364471 34.2551345936836,132.876296992424 34.2586669854635,132.873199467416 34.2619323663718,132.874694829376 34.2673339809804,132.874908447855 34.2683334376593,132.872894291173 34.2685317965111,132.871795646917 34.2681312639006,132.86990355095 34.2700653075393,132.868194586814 34.271068562822,132.867904670198 34.2675323561353,132.864807128887 34.2690009974444,132.863494866152 34.2629356379575,132.868606564145 34.2630653447895,132.868301387902 34.25826643655,132.871795646917 34.2568664472606,132.875198364471 34.2551345936836)",BA010,"1","1",JPN
"LINESTRING (132.8876953145 34.2691345191833,132.890106205189 34.2709312424793,132.8894958364 34.271133416238,132.887893673352 34.271068562822,132.886306753628 34.271068562822,132.8876953145 34.2691345191833)",BA010,"1","1",JPN
"LINESTRING (133.680496224585 34.2673988343964,133.682205188721 34.2695999215128,133.682998656734 34.271133416238,133.677703843214 34.2734680087902,133.672302244908 34.2736015305291,133.669403078752 34.2701339758622,133.671401975807 34.2687988236858,133.676193237929 34.2690009974444,133.680496224585 34.2673988343964)",BA010,"1","1",JPN
"LINESTRING (132.905700696529 34.2709999108022,132.910202025733 34.2742004382944,132.910095208342 34.2772674603509,132.908294670139 34.2781333952909,132.906692507091 34.2776679929614,132.905700696529 34.2709999108022)",BA010,"1","1",JPN
"LINESTRING (136.85890198513 34.2653312690189,136.855102549872 34.2664680460404,136.850494370671 34.2680015570686,136.85110473946 34.2660674971269,136.848800666162 34.2662010188657,136.847991938522 34.2660674971269,136.847503663054 34.2681312639006,136.851394639773 34.2733345033544,136.849899294116 34.2733993567704,136.848693848771 34.2715339651515,136.848297114765 34.2704010030368,136.847991938522 34.2701988292782,136.844406138046 34.2677345298939,136.844100961803 34.2669983017859,136.842498782452 34.2673339809804,136.843200692702 34.2661323505429,136.841293337108 34.2661323505429,136.840606686486 34.264266958924,136.839599616296 34.2644004806628,136.83850097204 34.2631339968093,136.837905879181 34.2625312741371,136.838104254336 34.2621993935464,136.836700433837 34.2622680781723,136.836700433837 34.2615318337613,136.835098270789 34.259067534377,136.833801267681 34.2588005072023,136.834106443924 34.2611312848477,136.83599853989 34.2654647907577,136.83369445029 34.2640686163752,136.834594719391 34.2666664048922,136.833908085072 34.2661323505429,136.831405636619 34.2656669645164,136.829101563322 34.2658004699522,136.82969665618 34.2635345457228,136.830703742673 34.2596016050294,136.829605098417 34.2587318388795,136.827697759126 34.2613334586064,136.82740784251 34.2638664263135,136.826095579775 34.2635993991388,136.825393669525 34.2644004806628,136.82820129422 34.2655982961935,136.828994745931 34.2684669430951,136.828094476829 34.2708663890633,136.826293938626 34.2689323454246,136.826904291112 34.2722015412397,136.824905394057 34.2709312424793,136.82260132076 34.2709999108022,136.821395875415 34.2701339758622,136.82189941051 34.2722015412397,136.82040404855 34.2724647535076,136.819503779449 34.2729988078569,136.81709288876 34.2731323295958,136.818603510347 34.2714004434127,136.818801885502 34.2721328729169,136.819900513456 34.2717323403064,136.818099975253 34.2678642367259,136.816207879286 34.2667312583082,136.816696171056 34.2660674971269,136.816406254441 34.2645988395147,136.815093991705 34.2646675078375,136.811706533779 34.2637329045746,136.810394287346 34.2648010132733,136.812805178035 34.2662010188657,136.811798107846 34.2672653289606,136.813400270894 34.269401546358,136.812194825549 34.2691993725993,136.812301626637 34.2699318021035,136.812500001792 34.2723312480717,136.809799194488 34.2729339544409,136.809997569643 34.2719993674811,136.804702756122 34.2722663946557,136.803604128169 34.2709312424793,136.801406872262 34.2750015198184,136.800506603161 34.2747344926438,136.799606334059 34.2753982538251,136.799102782662 34.2748680143826,136.795394905168 34.276332857088,136.7926025401 34.2776679929614,136.792892456715 34.2724647535076,136.794601437154 34.2722015412397,136.793197632958 34.2713317913929,136.78970335764 34.2749328677986,136.789306639937 34.2751998949733,136.790206909038 34.2775344875255,136.78710938403 34.2776679929614,136.785797121295 34.2774658192027,136.784301759335 34.2781982324039,136.783294672842 34.2764015254108,136.782501221132 34.2767982431145,136.779602038673 34.275466922148,136.776397712577 34.2750663732345,136.778900144726 34.2769317485503,136.775894161179 34.277935020136,136.772705078407 34.2770652702892,136.76969909486 34.2784652595785,136.767395021562 34.2775344875255,136.764999390501 34.2776679929614,136.758300772784 34.2721328729169,136.755905158026 34.2731323295958,136.753601068425 34.2724647535076,136.751998905377 34.2725334218304,136.750595084878 34.2695999215128,136.760192885054 34.268600464834,136.764801031649 34.2623329152853,136.766006476993 34.2603988553435,136.76969909486 34.2600669747529,136.770507822501 34.2593994149677,136.773498530118 34.258331289966,136.774993892078 34.2593994149677,136.77749634053 34.2606010454052,136.783004756227 34.259933469317,136.783203131382 34.2585983334437,136.789001463694 34.2569999689995,136.792205822396 34.2568664472606,136.793106091497 34.2555999797101,136.796203616505 34.2565994200859,136.797805779553 34.2548675502059,136.806701653177 34.2549324036219,136.80700682942 34.2532005337419,136.824707035206 34.2504005388601,136.833801267681 34.2519988870013,136.837097167844 34.2517318598266,136.844696038359 34.2507324357538,136.847396845663 34.2465324515827)",BA010,"1","1",JPN
